# mechanism,air_plasma
# version,1
# mechanism-hash,94c490be646f8872
# T_gas_K,300
# T_exc_K,300
# grid_points,200  (eps_max sized per E/N)
# pressure_atm,0.986923  (0 = density-scaled processes excluded)
# composition,N2=0.79 O2=0.21 
# NOTE rate coefficients are valid only for this composition and T_gas;
#      the EEDF is a functional of the whole mixture.
EN_Td,converged,meanEnergy_eV,muN,DLN,DTN,muEpsN,DEpsN,alphaN,etaN,nuEffN,driftVel,nuIonN,nuAttN,PelasticN,PgasN,PvibN,PelecN,PinelasticN,k[EI_N2_EFF]{m^3/s},k[EI_N2_EXC_N2_ROT]{m^3/s},k[EI_N2_EXC_N2_V1]{m^3/s},k[EI_N2_EXC_N2_V1RES]{m^3/s},k[EI_N2_EXC_N2_V2]{m^3/s},k[EI_N2_EXC_N2_V3]{m^3/s},k[EI_N2_EXC_N2_V4]{m^3/s},k[EI_N2_EXC_N2_V5]{m^3/s},k[EI_N2_EXC_N2_V6]{m^3/s},k[EI_N2_EXC_N2_V7]{m^3/s},k[EI_N2_EXC_N2_V8]{m^3/s},k[EI_N2_EXC_N2_A3_V0_4]{m^3/s},k[EI_N2_EXC_N2_A3_V5_9]{m^3/s},k[EI_N2_EXC_N2_B3]{m^3/s},k[EI_N2_EXC_N2_W3]{m^3/s},k[EI_N2_EXC_N2_A3_V10]{m^3/s},k[EI_N2_EXC_N2_B_P3]{m^3/s},k[EI_N2_EXC_N2_A_P1]{m^3/s},k[EI_N2_EXC_N2_A1]{m^3/s},k[EI_N2_EXC_N2_W1]{m^3/s},k[EI_N2_EXC_N2_C3]{m^3/s},k[EI_N2_EXC_N2_E3]{m^3/s},k[EI_N2_EXC_N2_A_PP1]{m^3/s},k[EI_N2_EXC_N2_SUM]{m^3/s},k[EI_N2_ION_N2]{m^3/s},k[EI_N2_ION_N2_B2SIGMA]{m^3/s},k[EI_O2_ATT]{m^6/s},k[EI_O2_ATT_O_O]{m^3/s},k[EI_O2_EFF]{m^3/s},k[EI_O2_EXC_O2_ROT]{m^3/s},k[EI_O2_EXC_O2_V1]{m^3/s},k[EI_O2_EXC_O2_V1RES]{m^3/s},k[EI_O2_EXC_O2_V2]{m^3/s},k[EI_O2_EXC_O2_V2RES]{m^3/s},k[EI_O2_EXC_O2_V3]{m^3/s},k[EI_O2_EXC_O2_V4]{m^3/s},k[EI_O2_EXC_O2_A1]{m^3/s},k[EI_O2_EXC_O2_B1]{m^3/s},k[EI_O2_EXC_O2_4_5EV]{m^3/s},k[EI_O2_EXC_O2_6_0EV]{m^3/s},k[EI_O2_EXC_O2_8_4EV]{m^3/s},k[EI_O2_EXC_O2_9_97EV]{m^3/s},k[EI_O2_ION_O2]{m^3/s},k[EI_O_ELASTIC]{m^3/s},k[EI_O_EXC_O_1D]{m^3/s},k[EI_O_EXC_O_1S]{m^3/s},k[EI_O_ION_O]{m^3/s},k[EI_N_ELASTIC]{m^3/s},k[EI_N_EXC_N_2D]{m^3/s},k[EI_N_EXC_N_2P]{m^3/s},k[EI_N_ION_N]{m^3/s},k[DEEX_N2_EXC_N2_A3_V0_4]{m^3/s},k[DEEX_N2_EXC_N2_B3]{m^3/s},k[DEEX_N2_EXC_N2_A_P1]{m^3/s},k[DEEX_N2_EXC_N2_C3]{m^3/s},k[DEEX_O2_EXC_O2_A1]{m^3/s},k[DEEX_O2_EXC_O2_B1]{m^3/s}
1.5570684048e-01,1,1.6040186980e-01,7.8007040901e+24,1.2385696021e+24,1.2385696021e+24,1.2348481757e+25,1.2676990928e+24,0.0000000000e+00,1.1568940272e-21,-3.0628963240e-18,2.6475167577e+03,0.0000000000e+00,3.0628963240e-18,7.6614076273e-20,0.0000000000e+00,3.4353176082e-19,0.0000000000e+00,1.2498348963e-18,0.0000000000e+00,5.6483668944e-17,2.1625580498e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8767243176e-42,0.0000000000e+00,0.0000000000e+00,3.3002776680e-18,7.3681091704e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6275654480e-01,1,1.6189539494e-01,7.6513279620e+24,1.2396864017e+24,1.2396864017e+24,1.2253858783e+25,1.2686265769e+24,0.0000000000e+00,1.1466345120e-21,-3.0578115625e-18,2.6667709113e+03,0.0000000000e+00,3.0578115625e-18,7.7994184097e-20,0.0000000000e+00,3.6002491868e-19,0.0000000000e+00,1.2733444030e-18,0.0000000000e+00,5.6915012369e-17,2.2783418133e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8719486231e-42,0.0000000000e+00,0.0000000000e+00,3.3481640124e-18,7.7109485689e-18,0.0000000000e+00,2.0207998962e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7012542799e-01,1,1.6316727128e-01,7.5608636634e+24,1.2406757141e+24,1.2406757141e+24,1.2173855009e+25,1.2697516825e+24,0.0000000000e+00,1.1344085888e-21,-3.0557885758e-18,2.6937283497e+03,0.0000000000e+00,3.0557885758e-18,7.9349622708e-20,0.0000000000e+00,3.8992812114e-19,0.0000000000e+00,1.3075563565e-18,0.0000000000e+00,5.7171601854e-17,2.4558088508e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8700485996e-42,0.0000000000e+00,0.0000000000e+00,3.4087919096e-18,8.3580010179e-18,0.0000000000e+00,2.2719267762e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7782794100e-01,1,1.6436286366e-01,7.4821671745e+24,1.2416100952e+24,1.2416100952e+24,1.2099873105e+25,1.2708724069e+24,0.0000000000e+00,1.1217581488e-21,-3.0549115864e-18,2.7233246220e+03,0.0000000000e+00,3.0549115864e-18,8.0667028318e-20,0.0000000000e+00,4.2165863817e-19,0.0000000000e+00,1.3432652218e-18,0.0000000000e+00,5.7407242220e-17,2.6431312906e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8692249162e-42,0.0000000000e+00,0.0000000000e+00,3.4695610843e-18,9.0450841209e-18,0.0000000000e+00,2.5769909565e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8587918911e-01,1,1.6549578572e-01,7.4136568076e+24,1.2424998003e+24,1.2424998003e+24,1.2030835855e+25,1.2719960195e+24,0.0000000000e+00,1.1086568360e-21,-3.0549597997e-18,2.7555504106e+03,0.0000000000e+00,3.0549597997e-18,8.1957287402e-20,0.0000000000e+00,4.5532400278e-19,0.0000000000e+00,1.3806317450e-18,0.0000000000e+00,5.7625198303e-17,2.8408094182e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8692701990e-42,0.0000000000e+00,0.0000000000e+00,3.5308592948e-18,9.7745793532e-18,0.0000000000e+00,2.9491581164e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9429496147e-01,1,1.6657873020e-01,7.3539390502e+24,1.2433544078e+24,1.2433544078e+24,1.1965784545e+25,1.2731294228e+24,0.0000000000e+00,1.0950787505e-21,-3.0557124468e-18,2.7904042932e+03,0.0000000000e+00,3.0557124468e-18,8.3230880640e-20,0.0000000000e+00,4.9104090402e-19,0.0000000000e+00,1.4198213180e-18,0.0000000000e+00,5.7828455720e-17,3.0493538084e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8699770979e-42,0.0000000000e+00,0.0000000000e+00,3.5930508664e-18,1.0549084064e-17,0.0000000000e+00,3.4054399867e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0309176209e-01,1,1.6762359287e-01,7.3017743611e+24,1.2441829154e+24,1.2441829154e+24,1.1903857872e+25,1.2742791912e+24,0.0000000000e+00,1.0809999474e-21,-3.0569509791e-18,2.8278918852e+03,0.0000000000e+00,3.0569509791e-18,8.4497933175e-20,0.0000000000e+00,5.2893662522e-19,0.0000000000e+00,1.4610061009e-18,0.0000000000e+00,5.8019763053e-17,3.2692882504e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8711403486e-42,0.0000000000e+00,0.0000000000e+00,3.6564808140e-18,1.1371443913e-17,0.0000000000e+00,3.9676598504e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1228684221e-01,1,1.6865359887e-01,7.2568729489e+24,1.2450054036e+24,1.2450054036e+24,1.1844479374e+25,1.2754933388e+24,0.0000000000e+00,1.0662803069e-21,-3.0581595048e-18,2.8680633836e+03,0.0000000000e+00,3.0581595048e-18,8.5788292893e-20,0.0000000000e+00,5.6865385173e-19,0.0000000000e+00,1.5038712097e-18,0.0000000000e+00,5.8201848854e-17,3.5054612674e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8722754164e-42,0.0000000000e+00,0.0000000000e+00,3.7209871659e-18,1.2232092553e-17,0.0000000000e+00,3.5493885972e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2189823415e-01,1,1.6965539117e-01,7.2167487284e+24,1.2458069576e+24,1.2458069576e+24,1.1787225938e+25,1.2766950274e+24,0.0000000000e+00,1.0511325791e-21,-3.0597334964e-18,2.9108920769e+03,0.0000000000e+00,3.0597334964e-18,8.7069199773e-20,0.0000000000e+00,6.1123842712e-19,0.0000000000e+00,1.5494996714e-18,0.0000000000e+00,5.8376745245e-17,3.7499138674e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8737537361e-42,0.0000000000e+00,0.0000000000e+00,3.7877784405e-18,1.3157631926e-17,0.0000000000e+00,4.2404330931e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3194478661e-01,1,1.7065096866e-01,7.1811874070e+24,1.2466067332e+24,1.2466067332e+24,1.1731061383e+25,1.2779317932e+24,0.0000000000e+00,1.0354328986e-21,-3.0611710109e-18,2.9564166013e+03,0.0000000000e+00,3.0611710109e-18,8.8372013256e-20,0.0000000000e+00,6.5643898419e-19,0.0000000000e+00,1.5976769509e-18,0.0000000000e+00,5.8546813715e-17,4.0075092076e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8751038742e-42,0.0000000000e+00,0.0000000000e+00,3.8567404768e-18,1.4140844908e-17,0.0000000000e+00,5.1032134342e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4244620171e-01,1,1.7163702901e-01,7.1524864441e+24,1.2474109874e+24,1.2474109874e+24,1.1675592868e+25,1.2792909353e+24,0.0000000000e+00,1.0190464010e-21,-3.0625022860e-18,3.0052628447e+03,0.0000000000e+00,3.0625022860e-18,8.9714777151e-20,0.0000000000e+00,7.0506145167e-19,0.0000000000e+00,1.6490996963e-18,0.0000000000e+00,5.8704961505e-17,4.2838303849e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8763542304e-42,0.0000000000e+00,0.0000000000e+00,3.9281463107e-18,1.5192410604e-17,0.0000000000e+00,8.8245631764e-21,0.0000000000e+00,2.9066806987e-22,1.7278292090e-23,7.9850452103e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5342307358e-01,1,1.7264762429e-01,7.1235475620e+24,1.2482281428e+24,1.2482281428e+24,1.1620477291e+25,1.2806096347e+24,0.0000000000e+00,1.0022229692e-21,-3.0630682335e-18,3.0562742301e+03,0.0000000000e+00,3.0630682335e-18,9.1084531067e-20,0.0000000000e+00,7.5605738683e-19,0.0000000000e+00,1.7030384351e-18,0.0000000000e+00,5.8871493061e-17,4.5692125819e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8768857779e-42,0.0000000000e+00,0.0000000000e+00,4.0023573171e-18,1.6303783408e-17,0.0000000000e+00,1.0260234288e-20,0.0000000000e+00,2.8677815019e-22,1.6981277299e-23,7.5899315250e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6489692876e-01,1,1.7367878080e-01,7.0969356280e+24,1.2490642483e+24,1.2490642483e+24,1.1565009958e+25,1.2819795741e+24,0.0000000000e+00,9.8484640914e-22,-3.0629638131e-18,3.1100928883e+03,0.0000000000e+00,3.0629638131e-18,9.2501767593e-20,0.0000000000e+00,8.1026599629e-19,0.0000000000e+00,1.7602171826e-18,0.0000000000e+00,5.9038944998e-17,4.8697174200e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8767877045e-42,0.0000000000e+00,0.0000000000e+00,4.0796142583e-18,1.7486229894e-17,0.0000000000e+00,1.2076215894e-20,0.0000000000e+00,2.8311692788e-22,1.6675037704e-23,7.1911511518e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7689026842e-01,1,1.7473849913e-01,7.0720195417e+24,1.2499256216e+24,1.2499256216e+24,1.1508787809e+25,1.2834059136e+24,0.0000000000e+00,9.6692920462e-22,-3.0620356034e-18,3.1667629738e+03,0.0000000000e+00,3.0620356034e-18,9.3974703051e-20,0.0000000000e+00,8.6792400623e-19,0.0000000000e+00,1.8209002099e-18,0.0000000000e+00,5.9208985393e-17,5.1861035544e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8759159142e-42,0.0000000000e+00,0.0000000000e+00,4.1602003390e-18,1.8745048273e-17,0.0000000000e+00,1.4371832876e-20,0.0000000000e+00,2.7985364686e-22,1.6361618464e-23,6.7899097470e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8942661247e-01,1,1.7583432821e-01,7.0482237583e+24,1.2508182916e+24,1.2508182916e+24,1.1451453847e+25,1.2848937114e+24,0.0000000000e+00,9.4849019479e-22,-3.0601446551e-18,3.2263324091e+03,0.0000000000e+00,3.0601446551e-18,9.5511361320e-20,0.0000000000e+00,9.2929018243e-19,0.0000000000e+00,1.8853719464e-18,0.0000000000e+00,5.9383163625e-17,5.5191817373e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8741399034e-42,0.0000000000e+00,0.0000000000e+00,4.2443971681e-18,2.0086010346e-17,0.0000000000e+00,1.7270688601e-20,0.0000000000e+00,2.7725796573e-22,1.6046277926e-23,6.3878492768e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0253054571e-01,1,1.7697337833e-01,7.0250255263e+24,1.2517480123e+24,1.2517480123e+24,1.1392695499e+25,1.2864479521e+24,0.0000000000e+00,9.2955433830e-22,-3.0571672017e-18,3.2888525993e+03,0.0000000000e+00,3.0571672017e-18,9.7119591742e-20,0.0000000000e+00,9.9464696057e-19,0.0000000000e+00,1.9539386667e-18,0.0000000000e+00,5.9562913777e-17,5.8698183502e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8713434285e-42,0.0000000000e+00,0.0000000000e+00,4.3324857453e-18,2.1515389585e-17,0.0000000000e+00,2.0925980502e-20,0.0000000000e+00,2.7573610269e-22,1.5738763007e-23,5.9869623330e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
