# mechanism,air_plasma
# version,1
# mechanism-hash,23a06d772827b718
# T_gas_K,300
# T_exc_K,300
# grid_points,200  (eps_max sized per E/N)
# pressure_atm,0.98692  (0 = density-scaled processes excluded)
# composition,N2=0.79 O2=0.21 
# NOTE rate coefficients are valid only for this composition and T_gas;
#      the EEDF is a functional of the whole mixture.
EN_Td,converged,meanEnergy_eV,muN,DLN,DTN,muEpsN,DEpsN,alphaN,etaN,nuEffN,driftVel,nuIonN,nuAttN,PelasticN,PgasN,PvibN,PelecN,PinelasticN,k[EI_N2_EFF]{m^3/s},k[EI_N2_EXC_N2_ROT]{m^3/s},k[EI_N2_EXC_N2_V1]{m^3/s},k[EI_N2_EXC_N2_V1RES]{m^3/s},k[EI_N2_EXC_N2_V2]{m^3/s},k[EI_N2_EXC_N2_V3]{m^3/s},k[EI_N2_EXC_N2_V4]{m^3/s},k[EI_N2_EXC_N2_V5]{m^3/s},k[EI_N2_EXC_N2_V6]{m^3/s},k[EI_N2_EXC_N2_V7]{m^3/s},k[EI_N2_EXC_N2_V8]{m^3/s},k[EI_N2_EXC_N2_A3_V0_4]{m^3/s},k[EI_N2_EXC_N2_A3_V5_9]{m^3/s},k[EI_N2_EXC_N2_B3]{m^3/s},k[EI_N2_EXC_N2_W3]{m^3/s},k[EI_N2_EXC_N2_A3_V10]{m^3/s},k[EI_N2_EXC_N2_B_P3]{m^3/s},k[EI_N2_EXC_N2_A_P1]{m^3/s},k[EI_N2_EXC_N2_A1]{m^3/s},k[EI_N2_EXC_N2_W1]{m^3/s},k[EI_N2_EXC_N2_C3]{m^3/s},k[EI_N2_EXC_N2_E3]{m^3/s},k[EI_N2_EXC_N2_A_PP1]{m^3/s},k[EI_N2_EXC_N2_SUM]{m^3/s},k[EI_N2_ION_N2]{m^3/s},k[EI_N2_ION_N2_B2SIGMA]{m^3/s},k[EI_O2_ATT]{m^6/s},k[EI_O2_ATT_O_O]{m^3/s},k[EI_O2_EFF]{m^3/s},k[EI_O2_EXC_O2_ROT]{m^3/s},k[EI_O2_EXC_O2_V1]{m^3/s},k[EI_O2_EXC_O2_V1RES]{m^3/s},k[EI_O2_EXC_O2_V2]{m^3/s},k[EI_O2_EXC_O2_V2RES]{m^3/s},k[EI_O2_EXC_O2_V3]{m^3/s},k[EI_O2_EXC_O2_V4]{m^3/s},k[EI_O2_EXC_O2_A1]{m^3/s},k[EI_O2_EXC_O2_B1]{m^3/s},k[EI_O2_EXC_O2_4_5EV]{m^3/s},k[EI_O2_EXC_O2_6_0EV]{m^3/s},k[EI_O2_EXC_O2_8_4EV]{m^3/s},k[EI_O2_EXC_O2_9_97EV]{m^3/s},k[EI_O2_ION_O2]{m^3/s},k[DEEX_N2_EXC_N2_A3_V0_4]{m^3/s},k[DEEX_N2_EXC_N2_B3]{m^3/s},k[DEEX_N2_EXC_N2_A_P1]{m^3/s},k[DEEX_N2_EXC_N2_C3]{m^3/s},k[DEEX_O2_EXC_O2_A1]{m^3/s},k[DEEX_O2_EXC_O2_B1]{m^3/s}
1.9805826191e+00,1,3.5851916481e-01,4.7230239526e+24,1.4227820989e+24,1.4227820989e+24,6.9038553777e+24,1.5772243125e+24,0.0000000000e+00,1.9912728949e-22,-1.8627041999e-18,9.3543391502e+03,0.0000000000e+00,1.8627041999e-18,4.3742197030e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9394382379e-17,0.0000000000e+00,8.8102158691e-17,9.4268414481e-18,2.4631425651e-19,3.9967163340e-21,2.0347009778e-22,3.9126362534e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.7494892540e-42,0.0000000000e+00,0.0000000000e+00,1.7975545341e-17,3.0160309636e-16,0.0000000000e+00,3.8224883802e-17,0.0000000000e+00,4.0047449164e-18,4.6466729513e-19,3.4895257523e-19,2.6793403275e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0816426604e+00,1,3.7349390343e-01,4.6159598674e+24,1.4374328811e+24,1.4374328811e+24,6.7151930281e+24,1.6006358564e+24,0.0000000000e+00,1.8792592577e-22,-1.8057386851e-18,9.6087789786e+03,0.0000000000e+00,1.8057386851e-18,4.7244602380e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0873632906e-17,0.0000000000e+00,9.0957113361e-17,1.0836038946e-17,3.8770200897e-19,6.9402115530e-21,2.2479049580e-22,3.4624857822e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6959860966e-42,0.0000000000e+00,0.0000000000e+00,1.8947874730e-17,3.1534079890e-16,0.0000000000e+00,4.3049741930e-17,0.0000000000e+00,4.8360312565e-18,5.8732399350e-19,4.5268902476e-19,4.3268877797e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1878593318e+00,1,3.8952971105e-01,4.5075245625e+24,1.4530268873e+24,1.4530268873e+24,6.5260754346e+24,1.6247304854e+24,0.0000000000e+00,1.7726924737e-22,-1.7481991246e-18,9.8618296773e+03,0.0000000000e+00,1.7481991246e-18,5.1079734348e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2452379544e-17,0.0000000000e+00,9.4140913690e-17,1.2504763971e-17,5.9733138382e-19,1.1998351714e-20,2.8852780841e-22,3.1028071246e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6419437839e-42,0.0000000000e+00,0.0000000000e+00,1.9955899746e-17,3.2847441993e-16,0.0000000000e+00,4.8133749738e-17,0.0000000000e+00,5.7751838132e-18,7.3345930932e-19,5.7969119126e-19,6.8293186762e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2994957524e+00,1,4.0661729963e-01,4.3978926384e+24,1.4695209154e+24,1.4695209154e+24,6.3376052354e+24,1.6492698221e+24,0.0000000000e+00,1.6713584125e-22,-1.6902339725e-18,1.0112935442e+04,0.0000000000e+00,1.6902339725e-18,5.5256189862e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.4135510212e-17,0.0000000000e+00,9.7678821125e-17,1.4465227626e-17,9.0114727925e-19,2.0437060370e-20,4.3091090380e-22,2.8535818946e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5875017471e-42,0.0000000000e+00,0.0000000000e+00,2.0993145301e-17,3.4084570983e-16,0.0000000000e+00,5.3427568103e-17,0.0000000000e+00,6.8211792279e-18,9.0502199384e-19,7.3294019999e-19,1.0539250477e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4168284673e+00,1,4.2472352370e-01,4.2873136428e+24,1.4868468277e+24,1.4868468277e+24,6.1509236410e+24,1.6739995422e+24,0.0000000000e+00,1.5750592491e-22,-1.6320294037e-18,1.0361701660e+04,0.0000000000e+00,1.6320294037e-18,5.9776420771e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5928413194e-17,0.0000000000e+00,1.0159296390e-16,1.6747104408e-17,1.3318898189e-18,3.4134424372e-20,7.1647341328e-22,2.7587241746e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5328348452e-42,0.0000000000e+00,0.0000000000e+00,2.2051769506e-17,3.5230755990e-16,0.0000000000e+00,5.8873310019e-17,0.0000000000e+00,7.9697398331e-18,1.1035046078e-18,9.1524685840e-19,1.5911665051e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5401481321e+00,1,4.4379064350e-01,4.1761073324e+24,1.5049121612e+24,1.5049121612e+24,5.9671517571e+24,1.6986617869e+24,0.0000000000e+00,1.4836119778e-22,-1.5738053847e-18,1.0607931240e+04,0.0000000000e+00,1.5738053847e-18,6.4636131526e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7837164154e-17,0.0000000000e+00,1.0590164563e-16,1.9375692046e-17,1.9297631003e-18,5.5796310400e-20,1.2563066019e-21,2.9088871742e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4781496754e-42,0.0000000000e+00,0.0000000000e+00,2.3122764842e-17,3.6273013069e-16,0.0000000000e+00,6.4406545529e-17,0.0000000000e+00,9.2132761774e-18,1.3298197512e-18,1.1291207780e-18,2.3516654832e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6697602334e+00,1,4.6373698345e-01,4.0646542933e+24,1.5236022364e+24,1.5236022364e+24,5.7873364657e+24,1.7230072109e+24,0.0000000000e+00,1.3968465363e-22,-1.5158093061e-18,1.0851652395e+04,0.0000000000e+00,1.5158093061e-18,6.9824023831e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9868733479e-17,0.0000000000e+00,1.1061890852e-16,2.2370113600e-17,2.7428369476e-18,8.9212002841e-20,2.2354341533e-21,3.4842441091e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4236785917e-42,0.0000000000e+00,0.0000000000e+00,2.4196248359e-17,3.7200627729e-16,0.0000000000e+00,6.9958806293e-17,0.0000000000e+00,1.0541044218e-17,1.5842023100e-18,1.3766451004e-18,3.4048134000e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8059858454e+00,1,4.8445899582e-01,3.9533825232e+24,1.5427836656e+24,1.5427836656e+24,5.6124059821e+24,1.7468055037e+24,0.0000000000e+00,1.3146036199e-22,-1.4583075955e-18,1.1093135401e+04,0.0000000000e+00,1.4583075955e-18,7.5321923896e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2031205441e-17,0.0000000000e+00,1.1575440197e-16,2.5741727214e-17,3.8271107115e-18,1.3954431906e-19,3.9522857328e-21,4.8315034448e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3696718285e-42,0.0000000000e+00,0.0000000000e+00,2.5261821577e-17,3.8005581090e-16,0.0000000000e+00,7.5460399951e-17,0.0000000000e+00,1.1939513029e-17,1.8661480967e-18,1.6593671606e-18,4.8326894516e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9491624252e+00,1,5.0583459041e-01,3.8427510274e+24,1.5623090036e+24,1.5623090036e+24,5.4431383392e+24,1.7698535499e+24,0.0000000000e+00,1.2367322982e-22,-1.4015759677e-18,1.1332896939e+04,0.0000000000e+00,1.4015759677e-18,8.1105288901e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4334000440e-17,0.0000000000e+00,1.2131357467e-16,2.9492898866e-17,5.2461980217e-18,2.1364429105e-19,6.8734474622e-21,7.5956309380e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3163883424e-42,0.0000000000e+00,0.0000000000e+00,2.6308972278e-17,3.8682824547e-16,0.0000000000e+00,8.0843305992e-17,0.0000000000e+00,1.3392915280e-17,2.1743957337e-18,1.9782142125e-18,6.7296756532e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0996446487e+00,1,5.2772746033e-01,3.7332317869e+24,1.5820221683e+24,1.5820221683e+24,5.2801439169e+24,1.7919808124e+24,0.0000000000e+00,1.1630875712e-22,-1.3458891063e-18,1.1571691931e+04,0.0000000000e+00,1.3458891063e-18,8.7144050732e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6788093038e-17,0.0000000000e+00,1.2729817220e-16,3.3616261347e-17,7.0706306357e-18,3.2037685478e-19,1.1706836435e-20,1.2934034769e-23,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2640861220e-42,0.0000000000e+00,0.0000000000e+00,2.7327485570e-17,3.9230383566e-16,0.0000000000e+00,8.6043916931e-17,0.0000000000e+00,1.4883932779e-17,2.5069540818e-18,2.3334409374e-18,9.2013159608e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2578052895e+00,1,5.4999204197e-01,3.6252915688e+24,1.6017641875e+24,1.6017641875e+24,5.1238612173e+24,1.8130519222e+24,0.0000000000e+00,1.0935280144e-22,-1.2915106106e-18,1.1810494049e+04,0.0000000000e+00,1.2915106106e-18,9.3403722983e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9406221166e-17,0.0000000000e+00,1.3370698997e-16,3.8094533167e-17,9.3768220287e-18,4.7094170289e-19,1.9496077539e-20,2.2849506599e-23,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2130127451e-42,0.0000000000e+00,0.0000000000e+00,2.8307831198e-17,3.9649289184e-16,0.0000000000e+00,9.1005412095e-17,0.0000000000e+00,1.6394456260e-17,2.8611726913e-18,2.7246122436e-18,1.2362428470e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4240361419e+00,1,5.7247870695e-01,3.5193749623e+24,1.6213788219e+24,1.6213788219e+24,4.9745636764e+24,1.8329667826e+24,0.0000000000e+00,1.0279136531e-22,-1.2386839625e-18,1.2050467068e+04,0.0000000000e+00,1.2386839625e-18,9.9846676721e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2203085242e-17,0.0000000000e+00,1.4053680752e-16,4.2900912773e-17,1.2245770254e-17,6.7917291105e-19,3.1738040815e-20,4.0686178220e-23,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1633968945e-42,0.0000000000e+00,0.0000000000e+00,2.9241498012e-17,3.9943352951e-16,0.0000000000e+00,9.5679601320e-17,0.0000000000e+00,1.7906354252e-17,3.2338484498e-18,3.1506213848e-18,1.6334557669e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5987489918e+00,1,5.9503879746e-01,3.4158897647e+24,1.6407176643e+24,1.6407176643e+24,4.8323745507e+24,1.8516586952e+24,0.0000000000e+00,9.6610419106e-23,-1.1876251045e-18,1.2292929847e+04,0.0000000000e+00,1.1876251045e-18,1.0643348343e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.5195539049e-17,0.0000000000e+00,1.4778341846e-16,4.8000005499e-17,1.5761608599e-17,9.6180224082e-19,5.0524192074e-20,7.1835944820e-23,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1154413880e-42,0.0000000000e+00,0.0000000000e+00,3.0121253872e-17,4.0118814854e-16,0.0000000000e+00,1.0002814222e-16,0.0000000000e+00,1.9402190227e-17,3.6213584478e-18,3.6097402111e-18,2.1242923217e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7823766366e+00,1,6.1752917515e-01,3.3151954770e+24,1.6596444064e+24,1.6596444064e+24,4.6972867554e+24,1.8690910946e+24,0.0000000000e+00,9.0795768213e-23,-1.1385170032e-18,1.2539317918e+04,0.0000000000e+00,1.1385170032e-18,1.1312422947e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8402776798e-17,0.0000000000e+00,1.5544267092e-16,5.3349192065e-17,2.0010128133e-17,1.3386741452e-18,7.8704772042e-20,1.2470077291e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0693180714e-42,0.0000000000e+00,0.0000000000e+00,3.0941318492e-17,4.0183902437e-16,0.0000000000e+00,1.0402310569e-16,0.0000000000e+00,2.0865838715e-17,4.0198074439e-18,4.0996958636e-18,2.7213073217e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9753739574e+00,1,6.3981604274e-01,3.2175952617e+24,1.6780380841e+24,1.6780380841e+24,4.5691848325e+24,1.8852534617e+24,0.0000000000e+00,8.5332969591e-23,-1.0915063369e-18,1.2791144409e+04,0.0000000000e+00,1.0915063369e-18,1.1987972269e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1846522125e-17,0.0000000000e+00,1.6351144523e-16,5.8900314121e-17,2.5077396658e-17,1.8329048579e-18,1.2007292337e-19,2.1194688097e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0251647079e-42,0.0000000000e+00,0.0000000000e+00,3.1697446336e-17,4.0148342374e-16,0.0000000000e+00,1.0764692889e-16,0.0000000000e+00,2.2282966994e-17,4.4251782398e-18,4.6177666794e-18,3.4367476917e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1782190457e+00,1,6.6177789913e-01,3.1233313416e+24,1.6957952255e+24,1.6957952255e+24,4.4478667945e+24,1.9001569022e+24,0.0000000000e+00,8.0207298495e-23,-1.0467022374e-18,1.3049962498e+04,0.0000000000e+00,1.0467022374e-18,1.2666253379e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.5551224546e-17,0.0000000000e+00,1.7198851455e-16,6.4601536937e-17,3.1048584952e-17,2.4709827749e-18,1.7956386326e-19,3.5206855592e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.8308379643e-43,0.0000000000e+00,0.0000000000e+00,3.2386925105e-17,4.0022863596e-16,0.0000000000e+00,1.1089184437e-16,0.0000000000e+00,2.3641366289e-17,4.8334745302e-18,5.1608895382e-18,4.2822292627e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3914143879e+00,1,6.8330758583e-01,3.0325835173e+24,1.7128309380e+24,1.7128309380e+24,4.3330642534e+24,1.9138297648e+24,0.0000000000e+00,7.5403762202e-23,-1.0041768516e-18,1.3317330890e+04,0.0000000000e+00,1.0041768516e-18,1.3343783930e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9544267138e-17,0.0000000000e+00,1.8087525634e-16,7.0399251030e-17,3.8007086574e-17,3.2828118775e-18,2.6346222775e-19,5.7125250414e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4314309868e-43,0.0000000000e+00,0.0000000000e+00,3.3008501781e-17,3.9818725087e-16,0.0000000000e+00,1.1375890531e-16,0.0000000000e+00,2.4931132485e-17,5.2408479709e-18,5.7257712247e-18,5.2684523720e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6154881100e+00,1,7.0431346420e-01,2.9454702849e+24,1.7290790444e+24,1.7290790444e+24,4.2244598885e+24,1.9263135557e+24,0.0000000000e+00,7.0907154295e-23,-9.6396738136e-19,1.3594783078e+04,0.0000000000e+00,9.6396738136e-19,1.4017405523e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.3856186157e-17,0.0000000000e+00,1.9017620414e-16,7.6239890131e-17,4.6033986244e-17,4.3017035498e-18,3.7960898154e-19,9.0550006595e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0537755538e-43,0.0000000000e+00,0.0000000000e+00,3.3562252065e-17,3.9547293137e-16,0.0000000000e+00,1.1625673845e-16,0.0000000000e+00,2.6144709218e-17,5.6437038426e-18,6.3089973804e-18,6.4049734549e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
